GEOID,visits_after,Population,White,Black,income_median,households,number_devices_residing,tp,wind_speed,total_storm,coastal,Elevation,innun,visits,ratio,white_per_population,income_group
220550014051,23,2361,2059,157,73563.0,942,140.0,283.9457754247096,34.0470607936139,0.0,0.0,0.0,0.0,10.0,2.3,0.8720880982634477,4
220550014053,8,3066,2519,333,77500.0,1304,162.0,285.7703157932894,33.92035344336832,5.40108707095,1.0,9.991284,-4.59019692905,12.333333333333334,0.6486486486486486,0.8215916503587737,4
220550014054,28,2036,1639,245,108285.0,637,87.0,286.2161984467455,33.832880883216795,5.40108707095,1.0,10.114477,-4.713389929050001,11.0,2.5454545454545454,0.8050098231827112,4
220550014044,36,3160,2990,0,101414.0,997,264.0,280.3198632795952,33.91869293349712,5.40108707095,1.0,7.568255,-2.1671679290499997,50.333333333333336,0.7152317880794702,0.9462025316455697,4
220530001003,59,3359,3338,0,76667.0,1024,250.0,382.12000274658203,42.37313691743804,0.0,0.0,0.0,0.0,59.666666666666664,0.9888268156424581,0.9937481393271808,4
220550006032,0,1606,1349,114,73510.0,713,86.0,288.45825823126097,34.72129271777175,0.0,0.0,0.0,0.0,12.666666666666666,0.0,0.839975093399751,4
220510205173,22,707,668,0,95568.0,315,69.0,140.20513087289115,32.763642561488375,0.0,0.0,0.0,0.0,13.333333333333334,1.65,0.9448373408769448,4
220510205111,8,1488,844,331,76136.0,506,77.0,140.1951381207693,32.818086839502655,0.0,0.0,0.0,0.0,6.0,1.3333333333333333,0.5672043010752689,4
220510205113,12,1105,787,44,97262.0,412,96.0,140.45699660717506,32.88958903142389,2.91350605135,1.0,-1.6531795,4.56668555135,9.333333333333334,1.2857142857142856,0.7122171945701358,4
220510205131,8,827,672,138,80647.0,361,138.0,137.7200809636695,32.97866865362116,2.91350605135,1.0,-1.7948669,4.70837295135,14.333333333333334,0.5581395348837209,0.8125755743651754,4
220510270002,19,2232,1059,681,92552.0,739,114.0,139.2745291343866,34.753304285939805,2.91350605135,1.0,0.3910024,2.52250365135,24.0,0.7916666666666666,0.47446236559139787,4
220619601001,34,2115,1995,73,81735.0,852,171.0,239.78749807178974,26.454630135637142,0.0,0.0,0.0,0.0,38.666666666666664,0.8793103448275863,0.9432624113475178,4
220619607003,50,2549,2530,19,82938.0,1022,213.0,263.02222096920013,26.748054092865317,0.0,0.0,0.0,0.0,46.333333333333336,1.079136690647482,0.9925460965084347,4
220570202022,8,2589,2009,419,75651.0,1037,200.0,101.26018674677164,30.97264447147238,0.0,0.0,0.0,0.0,23.666666666666668,0.3380281690140845,0.7759752800309,4
220890623023,9,1795,1344,388,81394.0,689,108.0,157.95829813361226,32.93230578507153,0.0,0.0,0.0,0.0,10.666666666666666,0.84375,0.7487465181058496,4
220890631001,16,3120,2595,381,144688.0,958,265.0,161.55000185966492,33.7515089418356,0.0,0.0,0.0,0.0,21.333333333333332,0.75,0.8317307692307693,4
220890601001,22,2131,1992,123,97031.0,751,187.0,133.0500007867813,32.04129344296865,0.0,0.0,0.0,0.0,40.0,0.55,0.9347724073205068,4
220570207031,20,3282,2651,377,109500.0,1204,227.0,106.64999866485596,30.75301654531264,0.0,0.0,0.0,0.0,14.666666666666666,1.3636363636363638,0.807739183424741,4
220570207043,8,1456,1134,322,76719.0,547,115.0,90.4666628986597,30.21742987134925,0.0,0.0,0.0,0.0,5.333333333333333,1.5,0.7788461538461539,4
220570211001,21,786,675,86,88346.0,474,123.0,122.90760757820681,37.66529355812733,2.50283966749,1.0,-0.16600354,2.66884320749,24.666666666666668,0.8513513513513513,0.8587786259541985,4
220570219022,11,1540,1398,79,79048.0,494,118.0,124.90000140666962,31.768477584062637,0.0,0.0,0.0,0.0,15.0,0.7333333333333333,0.9077922077922078,4
220570216014,16,2893,2807,0,72794.0,1030,155.0,177.73687700480323,33.07304394491576,0.0,0.0,0.0,0.0,14.0,1.1428571428571428,0.9702730729346699,4
220190020004,88,3993,3353,601,80225.0,1259,275.0,497.9315905831754,43.705699205856426,7.71862481584,1.0,2.6699553,5.04866951584,85.33333333333333,1.03125,0.8397195091409967,4
220930403001,32,3507,2754,753,94118.0,1140,230.0,143.5999994277954,29.615238301237827,0.0,0.0,0.0,0.0,36.0,0.8888888888888888,0.7852865697177075,4
220550019051,36,1976,1841,64,72414.0,820,198.0,276.5000014305115,35.00575685218023,0.0,0.0,0.0,0.0,42.666666666666664,0.84375,0.9316801619433198,4
221030402011,117,5164,4461,387,89014.0,1629,466.0,171.19999781250954,29.265116693754397,0.0,0.0,0.0,0.0,102.33333333333333,1.1433224755700326,0.8638652207591014,4
221030402021,30,2408,2313,81,82738.0,912,168.0,186.67999904602766,29.18030579670699,0.0,0.0,0.0,0.0,39.666666666666664,0.7563025210084034,0.9605481727574751,4
221030401026,34,1553,1394,24,109764.0,525,139.0,192.1000048816204,30.42998191163652,0.0,0.0,0.0,0.0,25.0,1.36,0.8976175144880876,4
221030403032,18,1947,1690,220,91215.0,715,146.0,165.92888088331915,30.64713949213257,0.0,0.0,0.0,0.0,15.0,1.2,0.8680020544427324,4
221030406011,8,532,515,0,78846.0,244,79.0,167.5,29.945344232381466,0.0,0.0,0.0,0.0,9.0,0.8888888888888888,0.9680451127819549,4
221030408032,19,1941,866,875,83390.0,651,88.0,194.59999918937683,32.316744814485354,2.7284926227,1.0,1.6175354,1.1109572227000002,11.0,1.7272727272727273,0.4461617722823287,4
221030412092,15,1367,1233,24,102969.0,449,96.0,175.20247555515812,30.99824628040895,0.0,0.0,0.0,0.0,19.666666666666668,0.7627118644067796,0.9019751280175567,4
221030412072,19,1950,1567,353,85530.0,720,291.0,166.2240969123591,30.55472946216724,0.0,0.0,0.0,0.0,17.333333333333332,1.0961538461538463,0.8035897435897436,4
221030406051,9,1843,1692,99,99531.0,618,100.0,180.39999745041132,29.94774824486952,0.0,0.0,0.0,0.0,15.0,0.6,0.9180683667932719,4
221030403033,23,1096,945,0,92169.0,403,109.0,167.71199522854047,30.75558562848313,0.0,0.0,0.0,0.0,23.666666666666668,0.9718309859154929,0.8622262773722628,4
220550014071,22,1911,1845,1,102639.0,767,138.0,283.3568500375715,34.18648222526757,0.0,0.0,0.0,0.0,20.0,1.1,0.9654631083202512,4
220550014072,27,4368,4016,262,85871.0,2095,254.0,281.16620892345895,34.31588522910929,0.0,0.0,0.0,0.0,26.333333333333332,1.0253164556962027,0.9194139194139194,4
220550014093,37,3065,2754,158,94906.0,1187,191.0,276.7694572937613,33.51138487162617,5.40108707095,1.0,9.077166,-3.67607892905,38.333333333333336,0.9652173913043478,0.8985318107667211,4
220550014094,16,2761,2495,230,76406.0,1014,157.0,284.1997196289048,33.69002765684473,5.40108707095,1.0,10.155736,-4.754648929049999,36.666666666666664,0.4363636363636364,0.9036580948931546,4
220550017001,12,1655,1573,0,80568.0,607,83.0,273.6714469842976,34.47893590897202,0.0,0.0,0.0,0.0,5.666666666666667,2.1176470588235294,0.950453172205438,4
220510280002,65,3123,2076,580,85123.0,1122,291.0,126.74647905271829,35.292091679004216,2.91350605135,1.0,0.9160592,1.9974468513500003,56.666666666666664,1.147058823529412,0.664745437079731,4
220630404012,49,3565,3252,54,76990.0,1255,258.0,229.1860411599556,28.608254289422423,0.0,0.0,0.0,0.0,63.0,0.7777777777777778,0.9122019635343619,4
220630403031,42,1497,1403,64,95476.0,512,208.0,308.8000017404556,28.79415052950995,0.0,0.0,0.0,0.0,38.333333333333336,1.0956521739130434,0.9372077488309953,4
220630403014,76,2111,1919,143,90625.0,653,348.0,290.0000051558018,28.65796170989749,0.0,0.0,0.0,0.0,51.0,1.4901960784313726,0.9090478446234013,4
220630403033,102,4753,4413,56,95702.0,1545,450.0,321.4999990463257,28.76639996626993,0.0,0.0,0.0,0.0,92.33333333333333,1.104693140794224,0.9284662318535661,4
220630408042,112,6948,5832,658,73430.0,2706,641.0,223.59999772906303,28.64065865761788,0.0,0.0,0.0,0.0,96.0,1.1666666666666667,0.8393782383419689,4
220630408043,168,9035,7272,1684,85211.0,2627,700.0,202.80000376701355,28.62775196699366,0.0,0.0,0.0,0.0,145.0,1.1586206896551725,0.8048699501936912,4
220890623011,25,1732,1684,48,153897.0,617,166.0,154.37239003444074,32.7816745551328,0.0,0.0,0.0,0.0,24.666666666666668,1.0135135135135134,0.9722863741339491,4
220890625002,20,1457,1413,37,74609.0,567,133.0,138.578725887567,32.219339627370694,0.0,0.0,0.0,0.0,18.0,1.1111111111111112,0.9698009608785175,4
220890627003,8,1847,1069,750,84444.0,678,133.0,162.60000240802765,32.82024912274456,0.0,0.0,0.0,0.0,15.0,0.5333333333333333,0.57877639415268,4
220190036002,6,1375,1331,4,90313.0,463,84.0,395.76666617393494,35.98279251606818,0.0,0.0,0.0,0.0,12.333333333333334,0.48648648648648646,0.968,4
220170228002,8,830,724,1,81761.0,317,81.0,141.88104157286244,19.691648437285718,0.0,0.0,0.0,0.0,2.6666666666666665,3.0,0.8722891566265061,4
220570202021,8,1416,1161,204,98375.0,455,135.0,102.40000212192535,31.097963152137524,0.0,0.0,0.0,0.0,8.333333333333334,0.96,0.8199152542372882,4
220570216012,20,996,933,0,79191.0,347,103.0,195.5714268758893,32.92157956017312,0.0,0.0,0.0,0.0,21.333333333333332,0.9375,0.9367469879518072,4
220570207041,19,2413,2388,0,80446.0,863,171.0,107.56666707247496,30.19427865777691,0.0,0.0,0.0,0.0,13.333333333333334,1.425,0.9896394529631165,4
220890631004,20,1145,925,45,115658.0,350,79.0,162.57440140680058,33.31924476637036,0.0,0.0,0.0,0.0,18.666666666666668,1.0714285714285714,0.8078602620087336,4
220510224001,4,1739,1646,9,91831.0,729,86.0,128.12273988376305,33.65318498878446,2.91350605135,1.0,-0.19930951,3.11281556135,8.666666666666666,0.46153846153846156,0.9465209890741806,4
220170238005,4,1459,1264,115,76729.0,673,104.0,133.87638695357356,19.8463185361479,0.0,0.0,0.0,0.0,8.0,0.5,0.866346812885538,4
220190013002,8,902,830,60,110377.0,410,103.0,409.5390404850283,41.03920056477383,0.0,0.0,0.0,0.0,13.666666666666666,0.5853658536585367,0.9201773835920177,4
221030401031,44,1530,1485,37,71712.0,513,106.0,195.70000080764294,30.210423232096947,0.0,0.0,0.0,0.0,26.0,1.6923076923076923,0.9705882352941176,4
221030402022,64,3030,2857,37,83654.0,1146,236.0,188.2599976658821,29.7798420798064,0.0,0.0,0.0,0.0,56.666666666666664,1.1294117647058823,0.9429042904290429,4
220890631002,0,1890,1754,86,92218.0,633,178.0,160.28728510094314,33.40860210722618,0.0,0.0,0.0,0.0,18.0,0.0,0.928042328042328,4
220890631003,12,2312,1964,213,95156.0,888,183.0,162.4254718866672,33.28442120876908,0.0,0.0,0.0,0.0,24.333333333333332,0.4931506849315069,0.8494809688581315,4
220990203011,17,2089,1527,394,77188.0,838,195.0,217.30000323057175,33.07982447716446,0.0,0.0,0.0,0.0,28.333333333333332,0.6,0.7309717568214457,4
220170254052,13,1479,1358,110,83203.0,587,152.0,63.59999895095825,18.152253522768987,0.0,0.0,0.0,0.0,22.0,0.5909090909090909,0.9181879648411089,4
220510278074,32,2676,1806,559,102813.0,847,167.0,123.48424282734823,35.18505818842854,2.91350605135,1.0,-0.33340088,3.2469069313500003,23.666666666666668,1.352112676056338,0.6748878923766816,4
220330039071,17,1673,1123,536,75563.0,580,88.0,245.3819011835511,29.115264904333824,0.0,0.0,0.0,0.0,12.0,1.4166666666666667,0.671249252839211,4
220570215001,8,1601,1361,0,76667.0,548,116.0,169.1748231055651,34.57960388718346,0.0,0.0,0.0,0.0,12.0,0.6666666666666666,0.8500936914428482,4
220170210001,0,825,584,139,73750.0,349,79.0,120.12754981630015,19.41806153840031,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.7078787878787879,4
220570207032,4,1203,1203,0,84886.0,507,114.0,102.18796096288483,30.66047028334764,0.0,0.0,0.0,0.0,8.0,0.5,1.0,4
220790101002,58,2800,2305,250,75294.0,928,183.0,410.2000017166138,32.799719371588616,0.0,0.0,0.0,0.0,41.333333333333336,1.4032258064516128,0.8232142857142857,4
220330040092,21,5550,3000,1333,88218.0,1961,281.0,188.00000220537186,29.097569279812305,0.0,0.0,0.0,0.0,41.0,0.5121951219512195,0.5405405405405406,4
220570218001,4,1029,999,15,89306.0,385,72.0,182.98074104902963,32.60637906846135,0.0,0.0,0.0,0.0,5.333333333333333,0.75,0.9708454810495627,4
220510278064,21,866,678,96,83819.0,339,87.0,127.53084280081859,35.103520081055045,2.91350605135,1.0,1.1362613,1.7772447513500003,18.666666666666668,1.125,0.7829099307159353,4
220510278075,14,1269,699,272,108882.0,435,95.0,123.93407273161786,35.10778886398263,2.91350605135,1.0,0.2698916,2.6436144513500004,16.333333333333332,0.8571428571428572,0.5508274231678487,4
220570219011,61,1842,1770,0,71447.0,595,172.0,168.09901499631158,32.45730267628793,0.0,0.0,0.0,0.0,36.333333333333336,1.6788990825688073,0.9609120521172638,4
220170241085,27,2712,1778,917,83333.0,1000,160.0,141.43786590241237,19.695659596333456,0.0,0.0,0.0,0.0,21.333333333333332,1.265625,0.6556047197640118,4
220330039082,16,1499,1148,174,85667.0,760,95.0,227.6738681599385,29.069709110842258,0.0,0.0,0.0,0.0,10.0,1.6,0.7658438959306204,4
220330039083,12,1373,771,314,87063.0,577,96.0,220.44343661760374,29.06553289295548,0.0,0.0,0.0,0.0,10.0,1.2,0.5615440640932265,4
220330040061,9,2134,1825,95,92875.0,1057,121.0,190.44674505558453,29.25012486238875,0.0,0.0,0.0,0.0,8.0,1.125,0.8552014995313965,4
220330017001,16,1831,1784,0,150433.0,666,87.0,202.99438156229817,29.496757137498825,0.0,0.0,0.0,0.0,2.6666666666666665,6.0,0.9743309666848716,4
220330019002,8,684,684,0,136875.0,233,66.0,227.1349945639705,29.42634862688349,0.0,0.0,0.0,0.0,2.0,4.0,1.0,4
220330020002,11,1850,1734,0,97122.0,765,86.0,241.7815425124387,29.35607193384959,0.0,0.0,0.0,0.0,17.666666666666668,0.6226415094339622,0.9372972972972973,4
220330037034,8,1002,439,363,79722.0,278,68.0,254.5611693798988,29.176167464605825,0.0,0.0,0.0,0.0,8.333333333333334,0.96,0.43812375249500995,4
220330026011,12,1524,1278,69,85893.0,657,88.0,167.81335768421056,29.556009286431323,0.0,0.0,0.0,0.0,8.0,1.5,0.8385826771653543,4
220330038013,12,2402,1328,1056,109773.0,842,129.0,207.5999994277954,29.37757608163322,0.0,0.0,0.0,0.0,9.333333333333334,1.2857142857142856,0.5528726061615321,4
220330026012,8,2720,2430,41,105089.0,1063,85.0,178.02312058871263,29.51737565445581,0.0,0.0,0.0,0.0,7.0,1.1428571428571428,0.8933823529411765,4
220330026022,16,1576,1534,19,113512.0,693,293.0,186.40552307032425,29.46178998089661,0.0,0.0,0.0,0.0,15.333333333333334,1.0434782608695652,0.9733502538071066,4
221030410043,24,1493,1430,58,80424.0,537,120.0,196.65490989441093,31.813679086945367,2.7284926227,1.0,5.299529,-2.5710363772999996,22.666666666666668,1.0588235294117647,0.9578030810448761,4
220330044013,21,2075,1782,196,110747.0,770,153.0,297.5000050663948,29.174581266422763,0.0,0.0,0.0,0.0,23.666666666666668,0.8873239436619718,0.8587951807228915,4
220330045051,32,1974,1062,626,107688.0,656,219.0,209.99081474806627,28.905481184511498,0.0,0.0,0.0,0.0,49.0,0.6530612244897959,0.5379939209726444,4
220330044011,41,1515,1433,28,77989.0,543,178.0,305.96649622520215,29.15772630053142,0.0,0.0,0.0,0.0,20.333333333333332,2.016393442622951,0.9458745874587459,4
220330047001,17,977,890,67,78393.0,402,120.0,294.48000214248896,28.762078991542666,0.0,0.0,0.0,0.0,9.333333333333334,1.8214285714285714,0.9109518935516888,4
220330032022,12,1877,323,1529,91516.0,561,82.0,272.1239031068359,29.396390329529225,0.0,0.0,0.0,0.0,12.0,1.0,0.17208311134789558,4
220330044032,24,1329,1057,248,79922.0,451,116.0,281.80000352859497,28.976174774187047,0.0,0.0,0.0,0.0,21.333333333333332,1.125,0.7953348382242288,4
220330044033,16,1248,1233,15,125395.0,400,69.0,277.36353061523,29.05606183506218,0.0,0.0,0.0,0.0,13.666666666666666,1.1707317073170733,0.9879807692307693,4
220330043012,22,1751,1680,0,80066.0,683,149.0,298.79999190568924,29.261108266819143,0.0,0.0,0.0,0.0,34.333333333333336,0.6407766990291262,0.9594517418617933,4
220330040054,17,2546,860,1349,74922.0,1121,145.0,178.9000024870038,29.326247694876447,0.0,0.0,0.0,0.0,11.666666666666666,1.4571428571428573,0.3377847604084839,4
220330040161,29,2634,2334,195,166481.0,1016,144.0,181.9317093626513,29.073400172068062,0.0,0.0,0.0,0.0,20.333333333333332,1.4262295081967213,0.8861047835990888,4
220330043011,44,1502,1009,274,100038.0,513,127.0,314.7000018656254,29.293214037442084,0.0,0.0,0.0,0.0,25.333333333333332,1.736842105263158,0.6717709720372836,4
220330044022,31,2419,2012,374,86159.0,752,188.0,256.7999949455261,29.03655878957536,0.0,0.0,0.0,0.0,27.0,1.1481481481481481,0.8317486564696155,4
220170239032,4,1616,1508,49,82833.0,728,121.0,146.7669311775988,19.9704019241964,0.0,0.0,0.0,0.0,12.333333333333334,0.3243243243243243,0.9331683168316832,4
220170240003,40,3454,3348,106,168715.0,1069,223.0,192.99999791383743,20.518983341151483,0.0,0.0,0.0,0.0,34.666666666666664,1.153846153846154,0.9693109438332368,4
221139501001,95,2749,2492,232,73040.0,887,312.0,247.07500404119492,34.83982288597638,5.29537024199,1.0,4.861482,0.4338882419900001,81.0,1.1728395061728396,0.906511458712259,4
221139509021,63,3197,2926,17,72744.0,1028,242.0,252.13333201408386,33.64998412057895,5.29537024199,1.0,4.8328004,0.46256984198999973,47.0,1.3404255319148937,0.9152330309665311,4
220190022012,43,3017,2620,358,80764.0,1029,196.0,469.0999876856804,41.3748719973864,0.0,0.0,0.0,0.0,41.333333333333336,1.0403225806451613,0.8684123301292674,4
220190022043,16,1151,1115,0,111458.0,437,131.0,566.499988079071,42.50303583593242,0.0,0.0,0.0,0.0,31.0,0.5161290322580645,0.9687228496959166,4
220510230011,11,1892,1790,21,81250.0,771,104.0,117.75296517055531,33.63400999051913,2.91350605135,1.0,-1.3270034,4.24050945135,16.333333333333332,0.6734693877551021,0.9460887949260042,4
220190018011,28,1885,1855,0,93222.0,772,130.0,369.0600053668022,42.81625931515702,6.59379830863,1.0,1.1276846,5.46611370863,61.0,0.45901639344262296,0.9840848806366048,4
220690005002,16,636,554,30,73542.0,219,75.0,362.01354714429317,29.251843898686047,0.0,0.0,0.0,0.0,13.333333333333334,1.2,0.8710691823899371,4
220399507001,7,1118,1045,64,73472.0,399,70.0,368.62499944865704,34.57237313036758,0.0,0.0,0.0,0.0,10.333333333333334,0.6774193548387096,0.9347048300536672,4
220550021011,31,1937,1729,208,89750.0,668,131.0,330.40000307559967,35.16761635445247,0.0,0.0,0.0,0.0,40.333333333333336,0.768595041322314,0.8926174496644296,4
220550021022,31,2338,1102,1234,79844.0,893,213.0,306.8000058233738,34.6212500304105,0.0,0.0,0.0,0.0,40.0,0.775,0.4713430282292558,4
220550014011,63,4214,3456,529,80821.0,1791,338.0,258.4000015258789,34.62077607075882,0.0,0.0,0.0,0.0,65.33333333333333,0.9642857142857143,0.8201233981964879,4
220550014012,20,2077,1989,0,92138.0,800,184.0,259.6448138093688,34.66880832590721,5.29537024199,1.0,7.053357,-1.7579867580100004,29.666666666666668,0.6741573033707865,0.9576311988444872,4
220550014013,49,3548,2663,258,107813.0,1195,205.0,256.8133933638599,34.69796053696712,5.29537024199,1.0,6.07501,-0.7796397580100001,27.0,1.8148148148148149,0.7505636978579482,4
220550014022,48,4157,3692,211,109242.0,1422,353.0,269.7407966228348,34.19100986787729,5.29537024199,1.0,6.9619236,-1.6665533580100007,61.333333333333336,0.7826086956521738,0.8881404859273515,4
220550014023,40,2656,2371,195,87093.0,930,202.0,265.0500085949898,34.11720666503651,5.29537024199,1.0,5.630959,-0.3355887580100001,34.333333333333336,1.1650485436893203,0.8926957831325302,4
220550014021,37,1992,1867,100,110868.0,727,196.0,241.49999403953552,34.463339941544454,5.29537024199,1.0,6.2025437,-0.9071734580099999,30.333333333333332,1.2197802197802199,0.9372489959839357,4
220750502004,28,1650,1438,0,86439.0,600,130.0,132.64529749358218,35.325065673275965,2.91350605135,1.0,0.75564456,2.1578614913500003,31.333333333333332,0.8936170212765958,0.8715151515151515,4
220150111103,15,1992,1746,102,83438.0,969,114.0,124.99999928474426,19.230617366893963,0.0,0.0,0.0,0.0,22.0,0.6818181818181818,0.8765060240963856,4
220550014032,27,3736,2889,635,80855.0,1410,216.0,276.2715462343607,34.27988160876266,5.29537024199,1.0,7.590903,-2.2955327580100002,29.666666666666668,0.9101123595505618,0.7732869379014989,4
220550014041,25,1757,1525,182,108523.0,755,172.0,283.6000002026558,34.06909345050653,5.40108707095,1.0,9.050814,-3.6497269290500007,24.333333333333332,1.0273972602739727,0.8679567444507683,4
220730102021,71,4961,4423,298,100774.0,1444,474.0,220.02499514818192,25.37384330928361,0.0,0.0,0.0,0.0,87.66666666666667,0.8098859315589353,0.8915541221527917,4
220730102023,37,1258,907,131,77750.0,477,166.0,246.39999786019325,25.593710950289623,0.0,0.0,0.0,0.0,39.666666666666664,0.9327731092436975,0.7209856915739269,4
220730052012,45,2904,2871,20,104688.0,1007,242.0,249.45000171661377,26.477574854079837,0.0,0.0,0.0,0.0,35.0,1.2857142857142858,0.9886363636363636,4
220730104006,66,2325,2280,0,84929.0,756,194.0,246.09999656677246,26.976639463043,0.0,0.0,0.0,0.0,35.0,1.8857142857142857,0.9806451612903225,4
220730103011,28,1861,1767,21,112361.0,809,193.0,241.40000304579735,26.13018151411862,0.0,0.0,0.0,0.0,30.333333333333332,0.9230769230769231,0.9494895217624932,4
220950704001,26,2840,1833,916,78778.0,1067,187.0,135.71949290782908,31.056523554633326,0.0,0.0,0.0,0.0,17.666666666666668,1.471698113207547,0.6454225352112676,4
220730103021,21,1598,1209,226,71250.0,545,126.0,227.3000027537346,25.625064316021284,0.0,0.0,0.0,0.0,27.0,0.7777777777777778,0.7565707133917396,4
220730002004,23,2120,1960,100,94000.0,720,124.0,241.37447817111283,26.307375665830342,0.0,0.0,0.0,0.0,20.666666666666668,1.1129032258064515,0.9245283018867925,4
220730105041,32,1364,1285,0,71518.0,457,127.0,274.9999976158142,27.34698253365592,0.0,0.0,0.0,0.0,28.0,1.1428571428571428,0.9420821114369502,4
220170240004,17,2593,2500,65,126837.0,718,191.0,167.89999723434448,20.12095321080604,0.0,0.0,0.0,0.0,25.333333333333332,0.6710526315789473,0.9641342074816814,4
220510278043,17,1827,822,536,125446.0,447,76.0,115.9468984220372,35.28528504034262,2.91350605135,1.0,-1.543258,4.45676405135,8.0,2.125,0.44991789819376027,4
220510278063,12,1912,1446,271,76000.0,742,171.0,126.3000031709671,35.04651092536453,2.91350605135,1.0,0.8010568,2.11244925135,18.666666666666668,0.6428571428571428,0.7562761506276151,4
220510278071,19,2090,1004,564,131250.0,562,103.0,122.20726275426743,35.00489499237174,2.91350605135,1.0,-0.07856014,2.99206619135,22.0,0.8636363636363636,0.48038277511961724,4
220510278073,23,1671,1013,623,108920.0,627,132.0,122.82967339336136,35.05326720346256,2.91350605135,1.0,0.66881055,2.2446955013500003,14.333333333333334,1.6046511627906976,0.6062238180730102,4
220510278092,34,1989,1586,131,72350.0,619,190.0,127.09999871253967,35.19345826629256,2.91350605135,1.0,1.0040513,1.9094547513500002,38.0,0.8947368421052632,0.7973856209150327,4
220510278094,32,1860,855,877,80313.0,594,240.0,118.60000324249268,35.38067897101584,2.91350605135,1.0,-0.10699566,3.02050171135,36.666666666666664,0.8727272727272728,0.4596774193548387,4
220790132003,65,2147,2145,2,80333.0,766,237.0,368.90000343322754,32.579381775010006,0.0,0.0,0.0,0.0,56.333333333333336,1.1538461538461537,0.9990684676292502,4
220510205084,12,2324,1416,495,85673.0,711,139.0,139.62991745348143,32.770713643727895,0.0,0.0,0.0,0.0,14.666666666666666,0.8181818181818182,0.6092943201376936,4
221159503001,26,1235,997,15,82734.0,449,93.0,315.1499975323677,31.068037438045437,0.0,0.0,0.0,0.0,21.666666666666668,1.2,0.8072874493927126,4
220790104002,8,641,623,0,76750.0,229,85.0,436.9500093460083,33.61301194261102,0.0,0.0,0.0,0.0,17.0,0.47058823529411764,0.9719188767550702,4
221059546001,112,4822,4553,181,71722.0,1830,455.0,134.1599985063076,29.15699569578678,0.0,0.0,0.0,0.0,75.0,1.4933333333333334,0.9442140190792202,4
221059546005,19,1485,1410,43,84722.0,490,159.0,122.56666594743729,30.01549555963999,0.0,0.0,0.0,0.0,27.0,0.7037037037037037,0.9494949494949495,4
221059541023,32,2688,2639,0,84353.0,1123,233.0,141.19999957084656,28.79058069742432,0.0,0.0,0.0,0.0,41.0,0.7804878048780488,0.9817708333333334,4
220730105044,36,2101,2016,0,86667.0,724,223.0,259.09999668598175,26.971176433236323,0.0,0.0,0.0,0.0,35.666666666666664,1.0093457943925235,0.9595430747263208,4
220730052042,48,1923,1841,0,90643.0,758,213.0,241.55000913143158,26.203121624310736,0.0,0.0,0.0,0.0,52.333333333333336,0.9171974522292993,0.9573582943317732,4
220150112005,13,620,480,140,100278.0,300,70.0,87.35714126750827,18.051028444365176,0.0,0.0,0.0,0.0,23.0,0.5652173913043478,0.7741935483870968,4
220150111102,16,2900,2315,545,96788.0,941,110.0,124.2020585405769,19.21148702171265,0.0,0.0,0.0,0.0,24.0,0.6666666666666666,0.7982758620689655,4
220150112006,28,1285,1144,121,76000.0,414,113.0,116.48999831080437,18.203443071469582,0.0,0.0,0.0,0.0,30.666666666666668,0.9130434782608695,0.890272373540856,4
220039505003,27,2331,2247,39,76120.0,925,156.0,596.0076947845519,42.32996632509447,0.0,0.0,0.0,0.0,50.333333333333336,0.5364238410596026,0.963963963963964,4
220710006181,4,2506,750,1669,151833.0,672,93.0,112.03122514045974,34.723007185560164,2.91350605135,1.0,-1.8401444,4.75365045135,4.0,1.0,0.29928172386272944,4
220950702001,11,2865,462,1932,81740.0,801,127.0,135.80000233650208,31.313836764415612,0.0,0.0,0.0,0.0,11.333333333333334,0.9705882352941176,0.1612565445026178,4
220779519001,28,1856,1070,786,71635.0,653,110.0,159.29999695718288,30.721696135129616,0.0,0.0,0.0,0.0,15.333333333333334,1.826086956521739,0.5765086206896551,4
221030407062,17,942,844,18,132500.0,350,100.0,210.06309146787203,32.1435068448941,2.7284926227,1.0,3.611526,-0.8830333772999999,24.333333333333332,0.6986301369863014,0.8959660297239915,4
221030407081,88,3829,3020,421,82778.0,1486,336.0,221.2705212913815,32.06854627781324,2.7284926227,1.0,3.1753795,-0.4468868772999999,67.0,1.3134328358208955,0.7887176808566205,4
220990204002,26,1864,1579,285,77909.0,640,94.0,204.05000644922256,32.357919083778604,0.0,0.0,0.0,0.0,19.0,1.368421052631579,0.8471030042918455,4
221030408021,29,2636,1676,521,96673.0,987,180.0,167.7429619334522,32.78404570983935,2.7284926227,1.0,0.6526184,2.0758742227,26.666666666666668,1.0875,0.6358118361153262,4
220679502003,20,1501,1390,84,79688.0,473,95.0,194.17272999882698,23.60343970819856,0.0,0.0,0.0,0.0,7.0,2.857142857142857,0.9260493004663558,4
221030412101,17,1272,1192,0,126094.0,391,107.0,160.70000153779984,30.809269320929527,0.0,0.0,0.0,0.0,19.333333333333332,0.8793103448275863,0.9371069182389937,4
221030407101,44,2368,1778,390,97422.0,782,260.0,216.80000114440918,32.11343420445304,2.7284926227,1.0,3.7878182,-1.0593255772999997,56.0,0.7857142857142857,0.7508445945945946,4
220330045084,42,2639,2291,246,131458.0,784,166.0,197.2304454422385,28.94072537339859,0.0,0.0,0.0,0.0,25.0,1.68,0.8681318681318682,4
